,caseid,task,user,start_timestamp,end_timestamp
45,gen-Case001,start,Role 3,2012-03-21 23:35:19,2012-03-22 01:08:28
46,gen-Case001,start,Role 3,2012-03-22 04:19:15,2012-03-22 05:48:52
47,gen-Case001,start,Role 1,2012-03-22 09:19:16,2012-03-22 10:44:25
48,gen-Case001,start,Role 6,2012-03-22 12:17:55,2012-03-22 14:09:07
49,gen-Case001,start,Role 6,2012-03-22 16:03:20,2012-03-22 17:34:34
50,gen-Case001,start,Role 11,2012-03-22 19:02:41,2012-03-22 20:36:24
51,gen-Case001,start,Role 1,2012-03-23 02:40:01,2012-03-23 04:17:53
52,gen-Case001,start,Role 6,2012-03-23 05:43:35,2012-03-23 07:41:15
53,gen-Case001,start,Role 1,2012-03-23 09:49:25,2012-03-23 11:18:51
54,gen-Case001,start,Role 3,2012-03-23 12:29:25,2012-03-23 14:31:40
55,gen-Case001,start,Role 7,2012-03-23 17:47:53,2012-03-23 19:19:00
56,gen-Case001,start,Role 3,2012-03-24 16:18:09,2012-03-24 17:46:52
57,gen-Case001,start,Role 2,2012-03-24 21:40:08,2012-03-24 23:15:18
58,gen-Case001,start,Role 2,2012-03-25 11:27:19,2012-03-25 13:04:02
59,gen-Case001,start,Role 2,2012-03-25 23:44:31,2012-03-26 01:34:00
60,gen-Case001,start,Role 2,2012-03-26 11:06:17,2012-03-26 13:02:27
61,gen-Case001,start,Role 2,2012-03-26 23:16:14,2012-03-27 01:13:53
62,gen-Case001,start,Role 2,2012-03-27 10:43:38,2012-03-27 12:44:39
63,gen-Case001,start,Role 2,2012-03-27 22:25:40,2012-03-28 00:27:35
64,gen-Case001,start,Role 2,2012-03-28 10:09:34,2012-03-28 12:11:28
65,gen-Case001,start,Role 2,2012-03-28 21:52:49,2012-03-28 23:54:46
66,gen-Case001,start,Role 2,2012-03-29 09:36:55,2012-03-29 11:38:55
67,gen-Case001,start,Role 2,2012-03-29 21:20:26,2012-03-29 23:22:25
68,gen-Case001,start,end,2012-03-30 09:04:08,2012-03-30 11:06:08
69,gen-Case001,start,Role 2,2012-03-30 18:20:02,2012-03-30 20:04:57
70,gen-Case001,start,Role 12,2012-03-31 06:57:15,2012-03-31 08:35:52
71,gen-Case001,start,Role 2,2012-03-31 12:24:05,2012-03-31 13:48:47
72,gen-Case001,start,Role 3,2012-03-31 23:56:43,2012-04-01 01:38:44
73,gen-Case001,start,Role 9,2012-04-01 04:16:46,2012-04-01 06:03:29
74,gen-Case001,start,Role 2,2012-04-01 08:24:55,2012-04-01 10:09:07
75,gen-Case001,start,Role 2,2012-04-01 21:43:26,2012-04-01 23:22:30
76,gen-Case001,start,Role 2,2012-04-02 09:07:34,2012-04-02 10:57:52
77,gen-Case001,start,Role 3,2012-04-02 21:11:27,2012-04-02 23:04:39
78,gen-Case001,start,Role 2,2012-04-03 03:11:02,2012-04-03 04:59:32
79,gen-Case001,start,Role 2,2012-04-03 14:47:32,2012-04-03 16:33:33
80,gen-Case001,start,Role 2,2012-04-04 02:48:02,2012-04-04 04:40:42
81,gen-Case001,start,Role 2,2012-04-04 14:33:44,2012-04-04 16:29:27
82,gen-Case001,start,Role 2,2012-04-05 02:40:54,2012-04-05 04:38:28
83,gen-Case001,start,Role 3,2012-04-05 14:08:15,2012-04-05 16:09:18
84,gen-Case001,start,Role 2,2012-04-05 20:23:08,2012-04-05 22:15:45
85,gen-Case001,start,Role 2,2012-04-06 08:22:26,2012-04-06 10:09:30
86,gen-Case001,start,Role 2,2012-04-06 20:27:01,2012-04-06 22:19:51
87,gen-Case001,start,Role 2,2012-04-07 08:14:29,2012-04-07 10:10:22
88,gen-Case001,start,Role 2,2012-04-07 20:22:09,2012-04-07 22:19:48
89,gen-Case001,start,Role 2,2012-04-08 07:50:10,2012-04-08 09:51:18
90,gen-Case001,start,Role 2,2012-04-08 19:30:32,2012-04-08 21:32:24
91,gen-Case001,start,Role 2,2012-04-09 07:13:59,2012-04-09 09:15:55
92,gen-Case001,start,Role 13,2012-04-09 18:57:39,2012-04-09 20:59:38
93,gen-Case001,start,Role 2,2012-04-10 05:09:14,2012-04-10 06:44:40
94,gen-Case001,start,Role 9,2012-04-10 17:34:38,2012-04-10 19:07:55
95,gen-Case001,start,Role 9,2012-04-10 22:40:15,2012-04-11 00:08:34
96,gen-Case001,start,Role 9,2012-04-11 02:01:10,2012-04-11 03:37:47
97,gen-Case001,start,Role 14,2012-04-11 04:42:43,2012-04-11 06:26:35
98,gen-Case001,start,Role 9,2012-04-11 07:36:16,2012-04-11 09:20:44
99,gen-Case001,start,Role 9,2012-04-11 10:35:47,2012-04-11 12:24:01
100,gen-Case001,start,Role 8,2012-04-11 13:31:56,2012-04-11 15:20:53
101,gen-Case001,start,Role 9,2012-04-11 16:23:41,2012-04-11 18:06:21
102,gen-Case001,start,Role 9,2012-04-11 19:11:14,2012-04-11 20:57:22
103,gen-Case001,start,Role 5,2012-04-11 22:02:32,2012-04-11 23:50:03
104,gen-Case001,start,Role 3,2012-04-12 02:24:20,2012-04-12 03:36:35
105,gen-Case001,start,Role 3,2012-04-12 06:12:35,2012-04-12 07:32:49
106,gen-Case001,start,Role 3,2012-04-12 11:10:27,2012-04-12 12:35:40
107,gen-Case001,start,Role 9,2012-04-12 15:54:31,2012-04-12 17:14:57
108,gen-Case001,start,Role 3,2012-04-12 19:19:42,2012-04-12 20:39:13
109,gen-Case001,start,Role 3,2012-04-13 00:07:14,2012-04-13 01:37:03
110,gen-Case001,start,Role 3,2012-04-13 04:56:53,2012-04-13 06:26:37
111,gen-Case001,start,Role 6,2012-04-13 10:05:29,2012-04-13 11:33:12
112,gen-Case001,start,Role 1,2012-04-13 13:52:15,2012-04-13 15:12:48
113,gen-Case001,start,Role 1,2012-04-13 16:32:08,2012-04-13 18:34:39
114,gen-Case001,start,Role 3,2012-04-13 20:00:31,2012-04-13 22:09:03
115,gen-Case001,start,Role 9,2012-04-14 02:12:50,2012-04-14 03:42:29
116,gen-Case001,start,Role 6,2012-04-14 06:17:52,2012-04-14 07:43:08
117,gen-Case001,start,Role 6,2012-04-14 09:19:16,2012-04-14 10:46:36
118,gen-Case001,start,Role 11,2012-04-14 11:48:27,2012-04-14 13:25:23
119,gen-Case001,start,Role 3,2012-04-14 18:51:23,2012-04-14 20:33:18
120,gen-Case001,start,Role 3,2012-04-15 00:05:48,2012-04-15 01:36:48
121,gen-Case001,start,Role 1,2012-04-15 05:29:53,2012-04-15 06:53:51
122,gen-Case001,start,Role 6,2012-04-15 08:19:48,2012-04-15 10:02:24
123,gen-Case001,start,Role 6,2012-04-15 11:32:33,2012-04-15 13:02:03
124,gen-Case001,start,Role 5,2012-04-15 14:25:20,2012-04-15 15:59:04
125,gen-Case001,start,Role 1,2012-04-15 18:32:36,2012-04-15 19:45:34
126,gen-Case001,start,Role 10,2012-04-15 20:47:25,2012-04-15 22:40:53
127,gen-Case001,start,Role 10,2012-04-16 00:52:09,2012-04-16 02:27:27
128,gen-Case001,start,Role 1,2012-04-16 03:41:22,2012-04-16 05:11:49
129,gen-Case001,start,Role 1,2012-04-16 06:03:29,2012-04-16 08:17:59
130,gen-Case001,start,Role 1,2012-04-16 09:37:00,2012-04-16 11:50:08
131,gen-Case001,start,Role 6,2012-04-16 13:21:24,2012-04-16 15:18:49
132,gen-Case001,start,Role 6,2012-04-16 17:12:22,2012-04-16 18:39:58
133,gen-Case001,start,Role 6,2012-04-16 19:58:06,2012-04-16 21:30:47
134,gen-Case001,start,Role 6,2012-04-16 22:19:57,2012-04-17 00:07:06
135,gen-Case001,start,Role 1,2012-04-17 00:46:58,2012-04-17 02:44:12
136,gen-Case001,start,Role 5,2012-04-17 03:37:41,2012-04-17 06:08:44
137,gen-Case001,start,Role 3,2012-04-17 09:46:06,2012-04-17 10:57:03
138,gen-Case001,start,Role 3,2012-04-17 14:17:13,2012-04-17 15:32:54
139,gen-Case001,start,Role 1,2012-04-17 19:25:44,2012-04-17 20:47:52
140,gen-Case001,start,Role 7,2012-04-17 22:08:29,2012-04-17 23:51:24
141,gen-Case001,start,Role 2,2012-04-18 12:54:08,2012-04-18 14:23:02
142,gen-Case001,start,Role 5,2012-04-19 02:42:08,2012-04-19 04:26:26
143,gen-Case001,start,Role 2,2012-04-19 16:50:07,2012-04-19 18:11:03
144,gen-Case001,start,Role 2,2012-04-20 04:15:46,2012-04-20 05:43:17
145,gen-Case001,start,Role 5,2012-04-20 13:43:49,2012-04-20 15:33:18
146,gen-Case001,start,Role 3,2012-04-20 23:18:52,2012-04-21 00:38:15
147,gen-Case001,start,Role 2,2012-04-21 03:18:45,2012-04-21 04:32:58
148,gen-Case001,start,Role 9,2012-04-21 13:41:13,2012-04-21 15:21:27
149,gen-Case001,start,Role 3,2012-04-21 17:38:46,2012-04-21 19:15:17
150,gen-Case001,start,Role 7,2012-04-21 22:45:40,2012-04-22 00:20:25
151,gen-Case001,start,Role 3,2012-04-22 15:07:22,2012-04-22 16:48:11
152,gen-Case001,start,Role 2,2012-04-22 20:31:57,2012-04-22 22:15:43
153,gen-Case001,start,Role 7,2012-04-23 10:08:16,2012-04-23 11:48:35
154,gen-Case001,start,Role 9,2012-04-24 00:51:50,2012-04-24 02:44:58
155,gen-Case001,start,Role 2,2012-04-24 06:39:04,2012-04-24 08:28:58
156,gen-Case001,start,Role 9,2012-04-24 20:03:45,2012-04-24 21:56:36
157,gen-Case001,start,Role 6,2012-04-25 00:59:08,2012-04-25 02:50:01
158,gen-Case001,start,Role 7,2012-04-25 04:46:17,2012-04-25 06:32:10
159,gen-Case001,start,Role 3,2012-04-25 23:43:25,2012-04-26 01:26:29
160,gen-Case001,start,Role 5,2012-04-26 04:47:00,2012-04-26 06:39:39
161,gen-Case001,start,Role 7,2012-04-26 15:05:06,2012-04-26 16:17:55
162,gen-Case001,start,Role 2,2012-04-27 07:05:03,2012-04-27 08:32:38
163,gen-Case001,start,Role 3,2012-04-27 17:19:54,2012-04-27 19:04:31
164,gen-Case001,start,Role 2,2012-04-27 22:35:18,2012-04-28 00:13:36
165,gen-Case001,start,Role 2,2012-04-28 08:58:10,2012-04-28 10:41:05
166,gen-Case001,start,Role 2,2012-04-28 20:41:01,2012-04-28 22:33:38
167,gen-Case001,start,Role 2,2012-04-29 08:26:54,2012-04-29 10:22:13
168,gen-Case001,start,Role 2,2012-04-29 20:30:29,2012-04-29 22:27:38
169,gen-Case001,start,Role 2,2012-04-30 07:54:44,2012-04-30 09:55:33
170,gen-Case001,start,Role 2,2012-04-30 19:32:39,2012-04-30 21:34:22
171,gen-Case001,start,Role 2,2012-05-01 07:15:19,2012-05-01 09:17:11
172,gen-Case001,start,Role 2,2012-05-01 18:58:44,2012-05-01 21:00:41
173,gen-Case001,start,Role 7,2012-05-02 06:42:40,2012-05-02 08:44:38
0,gen-Case011,Turning,Role 3,2012-03-13 00:00:07,2012-03-13 01:53:07
1,gen-Case011,Turning & Milling,Role 1,2012-03-13 02:38:50,2012-03-13 04:36:48
2,gen-Case011,Turning & Milling,Role 1,2012-03-13 05:12:11,2012-03-13 07:20:28
3,gen-Case011,Turning & Milling,Role 3,2012-03-13 08:07:58,2012-03-13 10:16:42
4,gen-Case011,Turning & Milling,Role 1,2012-03-13 13:14:41,2012-03-13 14:45:32
5,gen-Case011,Turning & Milling,Role 1,2012-03-13 15:23:58,2012-03-13 17:54:52
6,gen-Case011,Turning & Milling,Role 1,2012-03-13 18:44:38,2012-03-13 21:22:21
7,gen-Case011,Turning & Milling,Role 1,2012-03-13 22:13:45,2012-03-14 00:57:32
8,gen-Case011,Turning & Milling Q.C.,Role 1,2012-03-14 01:45:11,2012-03-14 04:30:55
9,gen-Case011,Lapping,Role 1,2012-03-14 06:12:50,2012-03-14 08:15:44
10,gen-Case011,start,Role 1,2012-03-14 12:19:56,2012-03-14 13:49:17
11,gen-Case011,start,Role 3,2012-03-14 15:43:50,2012-03-14 17:45:40
12,gen-Case011,start,Role 1,2012-03-14 22:42:40,2012-03-15 00:09:40
13,gen-Case011,start,Role 6,2012-03-15 01:57:53,2012-03-15 04:00:38
14,gen-Case011,start,Role 6,2012-03-15 06:36:47,2012-03-15 08:13:06
15,gen-Case011,start,Role 6,2012-03-15 09:44:11,2012-03-15 11:16:27
16,gen-Case011,start,Role 1,2012-03-15 12:10:17,2012-03-15 13:58:45
17,gen-Case011,start,Role 9,2012-03-15 14:54:45,2012-03-15 17:26:39
18,gen-Case011,start,Role 1,2012-03-15 18:54:45,2012-03-15 20:40:36
19,gen-Case011,start,Role 6,2012-03-15 21:51:26,2012-03-16 00:02:49
20,gen-Case011,start,Role 3,2012-03-16 01:29:38,2012-03-16 03:03:20
21,gen-Case011,start,Role 6,2012-03-16 06:20:07,2012-03-16 07:50:22
22,gen-Case011,start,Role 1,2012-03-16 09:16:37,2012-03-16 10:46:51
23,gen-Case011,start,Role 6,2012-03-16 11:56:44,2012-03-16 14:06:10
24,gen-Case011,start,Role 6,2012-03-16 15:21:54,2012-03-16 17:00:12
25,gen-Case011,start,Role 2,2012-03-16 17:59:07,2012-03-16 19:41:06
26,gen-Case011,start,Role 1,2012-03-17 06:18:04,2012-03-17 07:49:39
27,gen-Case011,start,end,2012-03-17 08:56:25,2012-03-17 11:09:10
28,gen-Case011,start,Role 3,2012-03-17 19:23:00,2012-03-17 20:50:31
29,gen-Case011,start,Role 2,2012-03-18 01:33:13,2012-03-18 02:51:40
30,gen-Case011,start,Role 3,2012-03-18 17:16:02,2012-03-18 18:42:26
31,gen-Case011,start,Role 7,2012-03-18 22:06:24,2012-03-18 23:33:55
32,gen-Case011,start,Role 2,2012-03-19 11:18:09,2012-03-19 12:55:15
33,gen-Case011,start,Role 2,2012-03-19 23:30:41,2012-03-20 01:21:38
34,gen-Case011,start,Role 2,2012-03-20 11:06:59,2012-03-20 13:03:59
35,gen-Case011,start,Role 2,2012-03-20 23:26:24,2012-03-21 01:25:31
36,gen-Case011,start,Role 2,2012-03-21 10:48:51,2012-03-21 12:50:53
37,gen-Case011,start,Role 2,2012-03-21 22:32:05,2012-03-22 00:34:05
38,gen-Case011,start,Role 2,2012-03-22 10:16:37,2012-03-22 12:18:35
39,gen-Case011,start,Role 2,2012-03-22 22:00:25,2012-03-23 00:02:25
40,gen-Case011,start,Role 2,2012-03-23 09:44:47,2012-03-23 11:46:47
41,gen-Case011,start,Role 2,2012-03-23 21:28:14,2012-03-23 23:30:13
42,gen-Case011,start,Role 2,2012-03-24 09:11:57,2012-03-24 11:13:57
43,gen-Case011,start,Role 2,2012-03-24 20:55:44,2012-03-24 22:57:44
44,gen-Case011,start,Role 2,2012-03-25 08:39:30,2012-03-25 10:41:30
45,gen-Case011,start,Role 2,2012-03-25 20:23:16,2012-03-25 22:25:16
46,gen-Case011,start,Role 2,2012-03-26 08:07:02,2012-03-26 10:09:02
47,gen-Case011,start,Role 2,2012-03-26 19:50:48,2012-03-26 21:52:48
48,gen-Case011,start,Role 2,2012-03-27 07:34:34,2012-03-27 09:36:34
49,gen-Case011,start,Role 9,2012-03-27 19:18:19,2012-03-27 21:20:20
50,gen-Case011,start,Role 9,2012-03-28 01:03:34,2012-03-28 02:56:51
51,gen-Case011,start,Role 2,2012-03-28 05:27:12,2012-03-28 07:16:33
52,gen-Case011,start,Role 2,2012-03-28 17:13:48,2012-03-28 19:02:18
53,gen-Case011,start,Role 1,2012-03-29 04:42:56,2012-03-29 06:36:31
54,gen-Case011,start,Role 6,2012-03-29 08:21:52,2012-03-29 10:35:00
55,gen-Case011,start,Role 3,2012-03-29 13:02:48,2012-03-29 14:39:47
56,gen-Case011,start,Role 9,2012-03-29 18:02:46,2012-03-29 19:38:29
57,gen-Case011,start,Role 1,2012-03-29 21:26:18,2012-03-29 23:07:36
58,gen-Case011,start,Role 6,2012-03-30 00:26:55,2012-03-30 02:36:21
59,gen-Case011,start,Role 1,2012-03-30 04:07:29,2012-03-30 05:41:24
60,gen-Case011,start,Role 2,2012-03-30 06:53:51,2012-03-30 09:09:47
61,gen-Case011,start,Role 6,2012-03-30 23:51:22,2012-03-31 01:21:27
62,gen-Case011,start,Role 6,2012-03-31 03:36:44,2012-03-31 05:06:02
63,gen-Case011,start,Role 9,2012-03-31 06:47:53,2012-03-31 08:17:12
64,gen-Case011,start,Role 3,2012-03-31 09:28:00,2012-03-31 11:12:29
65,gen-Case011,start,Role 1,2012-03-31 13:26:49,2012-03-31 15:10:09
66,gen-Case011,start,Role 6,2012-03-31 16:30:22,2012-03-31 18:36:39
67,gen-Case011,start,Role 1,2012-03-31 20:25:41,2012-03-31 21:55:48
68,gen-Case011,start,Role 3,2012-03-31 23:14:05,2012-04-01 01:21:47
69,gen-Case011,start,Role 6,2012-04-01 05:08:55,2012-04-01 06:40:50
70,gen-Case011,start,Role 6,2012-04-01 08:28:56,2012-04-01 09:55:21
71,gen-Case011,start,Role 5,2012-04-01 11:17:32,2012-04-01 12:45:39
72,gen-Case011,start,Role 12,2012-04-01 15:16:46,2012-04-01 16:28:14
73,gen-Case011,start,Role 5,2012-04-01 17:38:24,2012-04-01 18:57:05
74,gen-Case011,start,Role 2,2012-04-01 21:32:24,2012-04-01 22:49:10
75,gen-Case011,start,Role 3,2012-04-02 07:18:24,2012-04-02 08:45:50
76,gen-Case011,start,Role 3,2012-04-02 11:28:24,2012-04-02 13:00:12
77,gen-Case011,start,Role 1,2012-04-02 16:27:18,2012-04-02 17:53:58
78,gen-Case011,start,Role 6,2012-04-02 19:13:59,2012-04-02 20:57:22
79,gen-Case011,start,Role 7,2012-04-02 22:51:08,2012-04-03 00:22:29
80,gen-Case011,start,Role 7,2012-04-03 20:16:00,2012-04-03 21:51:17
81,gen-Case011,start,Role 7,2012-04-04 13:28:02,2012-04-04 15:16:47
82,gen-Case011,start,Role 3,2012-04-05 04:38:39,2012-04-05 06:32:31
83,gen-Case011,start,Role 2,2012-04-05 11:09:03,2012-04-05 13:01:36
84,gen-Case011,start,Role 2,2012-04-05 22:53:39,2012-04-06 00:44:38
85,gen-Case011,start,Role 2,2012-04-06 11:20:31,2012-04-06 13:17:02
86,gen-Case011,start,Role 2,2012-04-06 23:15:38,2012-04-07 01:13:16
87,gen-Case011,start,Role 2,2012-04-07 11:29:37,2012-04-07 13:27:39
88,gen-Case011,start,Role 2,2012-04-07 23:00:13,2012-04-08 01:01:31
89,gen-Case011,start,Role 2,2012-04-08 10:41:13,2012-04-08 12:43:10
90,gen-Case011,start,Role 9,2012-04-08 22:25:21,2012-04-09 00:27:21
91,gen-Case011,start,Role 2,2012-04-09 04:10:47,2012-04-09 06:04:05
92,gen-Case011,start,Role 2,2012-04-09 16:36:17,2012-04-09 18:29:53
93,gen-Case011,start,Role 2,2012-04-10 04:23:20,2012-04-10 06:22:07
94,gen-Case011,start,Role 5,2012-04-10 16:08:29,2012-04-10 18:06:57
95,gen-Case011,start,Role 3,2012-04-11 05:06:18,2012-04-11 06:32:08
96,gen-Case011,start,Role 3,2012-04-11 09:18:49,2012-04-11 10:34:53
97,gen-Case011,start,Role 9,2012-04-11 14:07:05,2012-04-11 15:36:28
98,gen-Case011,start,Role 9,2012-04-11 17:42:02,2012-04-11 19:10:06
99,gen-Case011,start,Role 5,2012-04-11 20:58:00,2012-04-11 22:28:04
100,gen-Case011,start,end,2012-04-12 02:15:29,2012-04-12 03:24:43
101,gen-Case011,start,Role 7,2012-04-12 09:42:36,2012-04-12 11:05:29
102,gen-Case011,start,Role 2,2012-04-13 07:54:58,2012-04-13 09:24:18
103,gen-Case011,start,Role 1,2012-04-13 19:04:25,2012-04-13 20:37:20
104,gen-Case011,start,Role 9,2012-04-13 21:56:07,2012-04-13 23:44:51
105,gen-Case011,start,Role 2,2012-04-14 01:42:59,2012-04-14 03:21:23
106,gen-Case011,start,Role 2,2012-04-14 14:36:47,2012-04-14 16:17:52
107,gen-Case011,start,Role 6,2012-04-15 03:01:09,2012-04-15 04:50:15
108,gen-Case011,start,Role 6,2012-04-15 07:37:07,2012-04-15 09:14:56
109,gen-Case011,start,Role 3,2012-04-15 11:01:29,2012-04-15 12:35:27
110,gen-Case011,start,Role 9,2012-04-15 15:08:07,2012-04-15 16:52:04
111,gen-Case011,start,Role 1,2012-04-15 18:25:16,2012-04-15 20:12:08
112,gen-Case011,start,Role 3,2012-04-15 21:31:33,2012-04-15 23:40:40
113,gen-Case011,start,Role 7,2012-04-16 03:26:28,2012-04-16 04:55:56
114,gen-Case011,start,Role 7,2012-04-16 23:51:46,2012-04-17 01:24:19
115,gen-Case011,start,Role 2,2012-04-17 17:07:10,2012-04-17 18:51:34
116,gen-Case011,start,Role 2,2012-04-18 05:59:05,2012-04-18 07:49:56
117,gen-Case011,start,Role 2,2012-04-18 18:07:27,2012-04-18 20:07:51
118,gen-Case011,start,Role 2,2012-04-19 05:45:55,2012-04-19 07:50:10
119,gen-Case011,start,Role 2,2012-04-19 17:36:32,2012-04-19 19:40:10
120,gen-Case011,start,Role 2,2012-04-20 05:28:35,2012-04-20 07:30:56
121,gen-Case011,start,Role 2,2012-04-20 17:15:22,2012-04-20 19:17:30
122,gen-Case011,start,Role 9,2012-04-21 05:00:25,2012-04-21 07:02:30
123,gen-Case011,start,Role 3,2012-04-21 10:45:59,2012-04-21 12:39:19
124,gen-Case011,start,Role 1,2012-04-21 16:45:09,2012-04-21 18:31:19
125,gen-Case011,start,Role 1,2012-04-21 20:00:07,2012-04-21 22:09:11
126,gen-Case011,start,Role 1,2012-04-21 23:50:06,2012-04-22 01:52:43
127,gen-Case011,start,end,2012-04-22 03:46:14,2012-04-22 05:44:24
128,gen-Case011,start,Role 2,2012-04-22 15:52:02,2012-04-22 17:13:53
129,gen-Case011,start,Role 3,2012-04-23 18:16:32,2012-04-23 19:40:38
130,gen-Case011,start,Role 1,2012-04-23 23:50:35,2012-04-24 01:17:21
131,gen-Case011,start,Role 6,2012-04-24 02:46:10,2012-04-24 04:33:35
132,gen-Case011,start,Role 6,2012-04-24 06:05:01,2012-04-24 07:37:03
133,gen-Case011,start,Role 6,2012-04-24 08:57:33,2012-04-24 10:35:31
134,gen-Case011,start,Role 1,2012-04-24 11:31:29,2012-04-24 13:22:10
135,gen-Case011,start,Role 6,2012-04-24 14:16:34,2012-04-24 16:48:08
136,gen-Case011,start,Role 3,2012-04-24 17:51:14,2012-04-24 19:38:05
137,gen-Case011,start,Role 3,2012-04-24 22:33:20,2012-04-25 00:06:41
138,gen-Case011,start,Role 9,2012-04-25 03:15:10,2012-04-25 04:45:09
139,gen-Case011,start,Role 6,2012-04-25 06:48:58,2012-04-25 08:16:25
140,gen-Case011,start,Role 5,2012-04-25 09:44:13,2012-04-25 11:09:55
141,gen-Case011,start,Role 5,2012-04-25 14:17:22,2012-04-25 15:26:23
142,gen-Case011,start,Role 2,2012-04-25 18:42:42,2012-04-25 19:51:56
143,gen-Case011,start,Role 3,2012-04-26 06:12:32,2012-04-26 07:40:20
144,gen-Case011,start,Role 2,2012-04-26 10:31:42,2012-04-26 11:59:49
145,gen-Case011,start,Role 6,2012-04-26 19:21:38,2012-04-26 20:56:41
146,gen-Case011,start,Role 2,2012-04-26 23:27:27,2012-04-27 00:55:23
147,gen-Case011,start,Role 1,2012-04-27 11:43:57,2012-04-27 13:28:57
148,gen-Case011,start,Role 1,2012-04-27 14:52:02,2012-04-27 17:10:14
149,gen-Case011,start,Role 3,2012-04-27 18:44:06,2012-04-27 20:51:16
150,gen-Case011,start,Role 3,2012-04-28 01:14:42,2012-04-28 02:43:30
151,gen-Case011,start,Role 5,2012-04-28 06:38:10,2012-04-28 08:05:30
152,gen-Case011,start,Role 3,2012-04-28 15:50:46,2012-04-28 16:51:22
153,gen-Case011,start,Role 7,2012-04-28 19:56:00,2012-04-28 21:02:25
154,gen-Case011,start,Role 9,2012-04-29 10:50:03,2012-04-29 12:24:27
155,gen-Case011,start,Role 9,2012-04-29 14:57:55,2012-04-29 16:30:45
156,gen-Case011,start,Role 12,2012-04-29 18:44:10,2012-04-29 20:21:31
157,gen-Case011,start,Role 1,2012-04-29 21:52:22,2012-04-29 23:23:43
158,gen-Case011,start,Role 1,2012-04-30 00:20:35,2012-04-30 02:47:40
159,gen-Case011,start,Role 1,2012-04-30 04:15:43,2012-04-30 06:31:42
160,gen-Case011,start,Role 6,2012-04-30 08:09:47,2012-04-30 10:10:37
161,gen-Case011,start,Role 1,2012-04-30 12:09:44,2012-04-30 13:37:10
162,gen-Case011,start,Role 6,2012-04-30 14:54:52,2012-04-30 17:05:17
163,gen-Case011,start,Role 6,2012-04-30 18:27:37,2012-04-30 20:08:58
164,gen-Case011,start,Role 6,2012-04-30 21:11:35,2012-04-30 22:53:34
165,gen-Case011,start,Role 3,2012-04-30 23:42:02,2012-05-01 01:29:12
166,gen-Case011,start,Role 1,2012-05-01 03:47:15,2012-05-01 05:28:07
167,gen-Case011,start,Role 3,2012-05-01 06:39:33,2012-05-01 08:47:53
168,gen-Case011,start,Role 5,2012-05-01 12:44:41,2012-05-01 14:10:34
169,gen-Case011,start,Role 3,2012-05-01 21:34:21,2012-05-01 22:33:47
170,gen-Case011,start,Role 6,2012-05-02 01:40:04,2012-05-02 02:47:25
171,gen-Case011,start,Role 6,2012-05-02 04:37:25,2012-05-02 05:59:07
172,gen-Case011,start,Role 1,2012-05-02 07:06:13,2012-05-02 08:38:16
173,gen-Case011,start,Role 1,2012-05-02 09:33:47,2012-05-02 11:46:55
0,gen-Case013,Turning & Milling,Role 1,2012-03-13 00:00:07,2012-03-13 01:53:07
1,gen-Case013,Turn & Mill. & Screw Assem,Role 1,2012-03-13 02:41:22,2012-03-13 04:59:26
2,gen-Case013,Turning & Milling,Role 1,2012-03-13 05:36:45,2012-03-13 07:42:47
3,gen-Case013,Turning & Milling,Role 1,2012-03-13 08:31:24,2012-03-13 10:48:13
4,gen-Case013,Turning & Milling Q.C.,Role 1,2012-03-13 11:41:28,2012-03-13 14:03:03
5,gen-Case013,Lapping,Role 1,2012-03-13 15:41:33,2012-03-13 17:43:26
6,gen-Case013,start,Role 3,2012-03-13 21:21:46,2012-03-13 22:50:52
7,gen-Case013,start,Role 1,2012-03-14 04:44:42,2012-03-14 06:13:26
8,gen-Case013,start,Role 7,2012-03-14 07:42:56,2012-03-14 09:37:01
9,gen-Case013,start,Role 1,2012-03-15 02:12:57,2012-03-15 03:51:34
10,gen-Case013,start,Role 1,2012-03-15 05:30:55,2012-03-15 07:40:02
11,gen-Case013,start,Role 2,2012-03-15 09:36:47,2012-03-15 11:36:38
12,gen-Case013,start,Role 3,2012-03-16 04:49:48,2012-03-16 06:20:05
13,gen-Case013,start,Role 6,2012-03-16 10:03:48,2012-03-16 11:42:05
14,gen-Case013,start,Role 6,2012-03-16 14:28:50,2012-03-16 15:57:38
15,gen-Case013,start,Role 1,2012-03-16 17:31:03,2012-03-16 18:59:53
16,gen-Case013,start,Role 6,2012-03-16 19:56:40,2012-03-16 22:22:04
17,gen-Case013,start,Role 3,2012-03-16 23:33:50,2012-03-17 01:24:44
18,gen-Case013,start,Role 7,2012-03-17 04:28:03,2012-03-17 06:02:05
19,gen-Case013,start,Role 7,2012-03-18 00:16:56,2012-03-18 01:46:38
20,gen-Case013,start,Role 1,2012-03-18 16:29:23,2012-03-18 18:10:53
21,gen-Case013,start,Role 4,2012-03-18 19:58:31,2012-03-18 22:02:02
22,gen-Case013,start,Role 3,2012-03-19 03:37:31,2012-03-19 05:16:00
23,gen-Case013,start,Role 3,2012-03-19 09:38:17,2012-03-19 10:58:01
24,gen-Case013,start,Role 3,2012-03-19 15:13:32,2012-03-19 16:34:20
25,gen-Case013,start,Role 6,2012-03-19 20:30:25,2012-03-19 21:49:06
26,gen-Case013,start,Role 1,2012-03-19 23:21:57,2012-03-20 00:43:57
