,caseid,task,user,start_timestamp,end_timestamp
147,gen-Case009,start,Role 6,2012-04-18 21:57:59,2012-04-18 23:28:51
148,gen-Case009,start,Role 8,2012-04-19 00:33:16,2012-04-19 02:13:40
149,gen-Case009,start,Role 1,2012-04-19 03:10:35,2012-04-19 05:01:47
150,gen-Case009,start,Role 1,2012-04-19 05:56:49,2012-04-19 08:26:30
151,gen-Case009,start,Role 1,2012-04-19 09:46:51,2012-04-19 11:57:52
152,gen-Case009,start,Role 1,2012-04-19 13:30:05,2012-04-19 15:26:41
153,gen-Case009,start,Role 6,2012-04-19 17:08:09,2012-04-19 19:01:38
154,gen-Case009,start,Role 6,2012-04-19 21:05:42,2012-04-19 22:35:32
155,gen-Case009,start,Role 6,2012-04-19 23:54:58,2012-04-20 01:27:50
156,gen-Case009,start,Role 6,2012-04-20 02:18:27,2012-04-20 04:05:46
157,gen-Case009,start,Role 2,2012-04-20 04:46:10,2012-04-20 06:43:19
158,gen-Case009,start,Role 3,2012-04-20 15:30:50,2012-04-20 17:05:48
159,gen-Case009,start,Role 3,2012-04-20 19:44:43,2012-04-20 21:27:34
160,gen-Case009,start,Role 9,2012-04-21 01:02:50,2012-04-21 02:34:15
161,gen-Case009,start,Role 9,2012-04-21 05:00:17,2012-04-21 06:25:03
162,gen-Case009,start,Role 1,2012-04-21 08:10:07,2012-04-21 09:44:35
163,gen-Case009,start,Role 1,2012-04-21 10:55:43,2012-04-21 13:10:47
164,gen-Case009,start,Role 9,2012-04-21 14:35:34,2012-04-21 16:45:19
165,gen-Case009,start,Role 6,2012-04-21 19:04:56,2012-04-21 20:38:23
166,gen-Case009,start,Role 6,2012-04-21 22:07:55,2012-04-21 23:38:24
167,gen-Case009,start,Role 11,2012-04-22 00:39:03,2012-04-22 02:18:23
168,gen-Case009,start,Role 6,2012-04-22 07:44:38,2012-04-22 09:24:50
169,gen-Case009,start,Role 5,2012-04-22 11:04:01,2012-04-22 12:34:53
170,gen-Case009,start,Role 3,2012-04-22 16:21:36,2012-04-22 17:31:46
171,gen-Case009,start,Role 1,2012-04-22 19:56:19,2012-04-22 21:13:15
172,gen-Case009,start,Role 1,2012-04-22 22:28:00,2012-04-23 00:22:48
173,gen-Case009,start,Role 6,2012-04-23 02:00:26,2012-04-23 03:49:14
0,gen-Case010,Turning & Milling,Role 12,2012-03-13 00:00:07,2012-03-13 01:53:07
1,gen-Case010,Turning & Milling,Role 8,2012-03-13 02:05:07,2012-03-13 04:01:40
2,gen-Case010,Turning & Milling,Role 5,2012-03-13 04:25:42,2012-03-13 06:32:51
3,gen-Case010,Turning & Milling,Role 1,2012-03-13 11:00:45,2012-03-13 12:15:09
4,gen-Case010,Turning & Milling,Role 3,2012-03-13 12:49:04,2012-03-13 14:55:38
5,gen-Case010,Turning & Milling,Role 1,2012-03-13 17:23:32,2012-03-13 19:02:08
6,gen-Case010,Turning & Milling Q.C.,Role 1,2012-03-13 19:34:36,2012-03-13 21:51:20
7,gen-Case010,Lapping,Role 3,2012-03-13 22:42:53,2012-03-14 00:19:57
8,gen-Case010,start,Role 3,2012-03-14 07:29:17,2012-03-14 08:38:48
9,gen-Case010,start,Role 7,2012-03-14 13:49:44,2012-03-14 15:16:39
10,gen-Case010,start,Role 2,2012-03-15 03:18:58,2012-03-15 04:51:20
11,gen-Case010,start,Role 2,2012-03-15 15:28:51,2012-03-15 17:20:44
12,gen-Case010,start,Role 2,2012-03-16 03:12:01,2012-03-16 05:12:30
13,gen-Case010,start,Role 2,2012-03-16 15:32:09,2012-03-16 17:31:20
14,gen-Case010,start,Role 2,2012-03-17 02:59:52,2012-03-17 05:02:15
15,gen-Case010,start,Role 2,2012-03-17 14:44:33,2012-03-17 16:46:36
16,gen-Case010,start,Role 9,2012-03-18 02:29:30,2012-03-18 04:31:30
17,gen-Case010,start,end,2012-03-18 08:15:03,2012-03-18 10:08:22
18,gen-Case010,start,Role 3,2012-03-18 18:02:23,2012-03-18 19:42:10
19,gen-Case010,start,Role 3,2012-03-18 23:29:25,2012-03-19 00:57:11
20,gen-Case010,start,Role 3,2012-03-19 04:57:19,2012-03-19 06:23:32
21,gen-Case010,start,Role 3,2012-03-19 10:11:37,2012-03-19 11:32:14
22,gen-Case010,start,Role 6,2012-03-19 14:41:15,2012-03-19 16:02:35
23,gen-Case010,start,Role 9,2012-03-19 18:18:44,2012-03-19 19:41:00
24,gen-Case010,start,Role 2,2012-03-19 21:30:47,2012-03-19 23:01:25
25,gen-Case010,start,Role 2,2012-03-20 08:31:05,2012-03-20 10:08:54
26,gen-Case010,start,Role 1,2012-03-20 19:19:55,2012-03-20 21:05:41
27,gen-Case010,start,Role 7,2012-03-20 22:42:21,2012-03-21 00:51:09
28,gen-Case010,start,Role 2,2012-03-21 16:05:27,2012-03-21 17:45:01
29,gen-Case010,start,Role 2,2012-03-22 05:23:55,2012-03-22 07:17:00
30,gen-Case010,start,Role 2,2012-03-22 18:02:52,2012-03-22 19:59:32
31,gen-Case010,start,Role 5,2012-03-23 06:52:44,2012-03-23 08:47:51
32,gen-Case010,start,Role 9,2012-03-23 18:22:45,2012-03-23 19:51:45
33,gen-Case010,start,Role 9,2012-03-23 21:50:05,2012-03-23 23:04:11
34,gen-Case010,start,Role 9,2012-03-24 00:54:19,2012-03-24 02:37:58
35,gen-Case010,start,Role 12,2012-03-24 03:54:26,2012-03-24 05:40:47
36,gen-Case010,start,Role 6,2012-03-24 06:41:07,2012-03-24 08:15:22
37,gen-Case010,start,Role 1,2012-03-24 09:08:46,2012-03-24 10:53:24
38,gen-Case010,start,Role 1,2012-03-24 11:48:27,2012-03-24 14:18:22
39,gen-Case010,start,Role 3,2012-03-24 15:38:04,2012-03-24 17:51:24
40,gen-Case010,start,Role 3,2012-03-24 21:48:58,2012-03-24 23:15:08
41,gen-Case010,start,Role 7,2012-03-25 03:16:23,2012-03-25 04:40:06
42,gen-Case010,start,Role 2,2012-03-26 00:44:53,2012-03-26 02:12:31
43,gen-Case010,start,Role 3,2012-03-26 13:59:02,2012-03-26 15:38:35
44,gen-Case010,start,Role 2,2012-03-26 19:42:07,2012-03-26 21:25:21
45,gen-Case010,start,Role 3,2012-03-27 07:59:04,2012-03-27 09:43:48
46,gen-Case010,start,Role 2,2012-03-27 13:39:50,2012-03-27 15:23:09
47,gen-Case010,start,Role 2,2012-03-28 01:57:52,2012-03-28 03:40:48
48,gen-Case010,start,Role 5,2012-03-28 14:25:55,2012-03-28 16:15:10
49,gen-Case010,start,Role 3,2012-03-29 02:05:33,2012-03-29 03:28:17
50,gen-Case010,start,Role 9,2012-03-29 06:28:44,2012-03-29 07:43:07
51,gen-Case010,start,Role 6,2012-03-29 09:54:09,2012-03-29 11:26:36
52,gen-Case010,start,Role 2,2012-03-29 12:46:04,2012-03-29 14:21:28
53,gen-Case010,start,Role 9,2012-03-29 23:33:12,2012-03-30 01:10:36
54,gen-Case010,start,Role 2,2012-03-30 03:07:57,2012-03-30 04:55:29
55,gen-Case010,start,Role 1,2012-03-30 16:10:47,2012-03-30 17:51:03
56,gen-Case010,start,Role 3,2012-03-30 19:15:46,2012-03-30 21:27:53
57,gen-Case010,start,Role 9,2012-03-31 01:22:52,2012-03-31 03:00:52
58,gen-Case010,start,Role 2,2012-03-31 05:54:02,2012-03-31 07:22:56
59,gen-Case010,start,Role 3,2012-03-31 19:01:32,2012-03-31 20:37:36
60,gen-Case010,start,end,2012-04-01 00:07:09,2012-04-01 01:47:29
61,gen-Case010,start,Role 5,2012-04-01 09:28:17,2012-04-01 10:56:27
62,gen-Case010,start,Role 5,2012-04-01 22:26:42,2012-04-01 23:26:34
63,gen-Case010,start,Role 3,2012-04-02 05:54:39,2012-04-02 06:45:46
64,gen-Case010,start,Role 9,2012-04-02 09:15:36,2012-04-02 10:25:25
65,gen-Case010,start,Role 9,2012-04-02 11:46:13,2012-04-02 13:17:22
66,gen-Case010,start,Role 6,2012-04-02 14:46:41,2012-04-02 16:19:30
67,gen-Case010,start,Role 1,2012-04-02 17:20:12,2012-04-02 18:55:12
68,gen-Case010,start,Role 5,2012-04-02 19:55:17,2012-04-02 22:18:24
69,gen-Case010,start,Role 1,2012-04-03 02:24:02,2012-04-03 03:33:51
70,gen-Case010,start,Role 6,2012-04-03 04:45:48,2012-04-03 06:23:33
71,gen-Case010,start,Role 1,2012-04-03 08:41:40,2012-04-03 10:12:27
72,gen-Case010,start,Role 6,2012-04-03 11:21:34,2012-04-03 13:23:20
73,gen-Case010,start,Role 3,2012-04-03 14:35:03,2012-04-03 16:12:18
74,gen-Case010,start,Role 3,2012-04-03 19:21:41,2012-04-03 20:53:37
75,gen-Case010,start,Role 1,2012-04-04 00:02:44,2012-04-04 01:32:42
76,gen-Case010,start,Role 6,2012-04-04 02:58:25,2012-04-04 04:53:30
77,gen-Case010,start,Role 6,2012-04-04 06:54:03,2012-04-04 08:18:52
78,gen-Case010,start,Role 6,2012-04-04 09:38:03,2012-04-04 11:09:59
79,gen-Case010,start,Role 6,2012-04-04 12:01:15,2012-04-04 13:50:05
80,gen-Case010,start,Role 2,2012-04-04 14:31:03,2012-04-04 16:28:18
81,gen-Case010,start,Role 3,2012-04-05 01:13:36,2012-04-05 02:48:27
82,gen-Case010,start,Role 3,2012-04-05 05:27:22,2012-04-05 07:10:11
83,gen-Case010,start,Role 1,2012-04-05 10:45:33,2012-04-05 12:16:59
84,gen-Case010,start,Role 1,2012-04-05 13:48:20,2012-04-05 15:38:09
85,gen-Case010,start,Role 1,2012-04-05 17:10:48,2012-04-05 19:04:36
86,gen-Case010,start,Role 6,2012-04-05 20:50:04,2012-04-05 22:47:25
87,gen-Case010,start,Role 6,2012-04-06 00:54:41,2012-04-06 02:26:21
88,gen-Case010,start,Role 6,2012-04-06 03:49:50,2012-04-06 05:23:27
89,gen-Case010,start,Role 8,2012-04-06 06:14:46,2012-04-06 08:01:55
90,gen-Case010,start,Role 11,2012-04-06 08:52:29,2012-04-06 10:48:07
91,gen-Case010,start,Role 3,2012-04-06 15:47:02,2012-04-06 17:31:03
92,gen-Case010,start,Role 9,2012-04-06 20:59:10,2012-04-06 22:28:31
93,gen-Case010,start,Role 5,2012-04-07 00:48:19,2012-04-07 02:12:04
94,gen-Case010,start,Role 9,2012-04-07 06:28:32,2012-04-07 07:30:00
95,gen-Case010,start,Role 8,2012-04-07 08:35:47,2012-04-07 09:50:00
96,gen-Case010,start,Role 12,2012-04-07 11:27:46,2012-04-07 13:05:04
97,gen-Case010,start,Role 1,2012-04-07 14:02:01,2012-04-07 15:34:41
98,gen-Case010,start,Role 9,2012-04-07 16:22:47,2012-04-07 18:43:13
99,gen-Case010,start,Role 9,2012-04-07 20:08:00,2012-04-07 21:54:54
100,gen-Case010,start,Role 1,2012-04-07 23:13:00,2012-04-08 00:51:53
101,gen-Case010,start,Role 1,2012-04-08 01:57:04,2012-04-08 04:09:45
102,gen-Case010,start,Role 6,2012-04-08 05:32:27,2012-04-08 07:38:57
103,gen-Case010,start,Role 3,2012-04-08 09:24:00,2012-04-08 10:55:49
104,gen-Case010,start,Role 7,2012-04-08 14:29:19,2012-04-08 15:57:55
105,gen-Case010,start,Role 7,2012-04-09 10:55:38,2012-04-09 12:24:31
106,gen-Case010,start,Role 3,2012-04-10 03:02:56,2012-04-10 04:44:45
107,gen-Case010,start,end,2012-04-10 08:56:09,2012-04-10 10:40:59
108,gen-Case010,start,Role 2,2012-04-10 18:41:57,2012-04-10 20:12:26
109,gen-Case010,start,Role 2,2012-04-11 08:06:38,2012-04-11 09:37:23
110,gen-Case010,start,Role 2,2012-04-11 21:03:51,2012-04-11 22:45:06
111,gen-Case010,start,Role 2,2012-04-12 08:44:00,2012-04-12 10:29:51
112,gen-Case010,start,Role 2,2012-04-12 18:45:00,2012-04-12 20:38:23
113,gen-Case010,start,Role 9,2012-04-13 06:03:20,2012-04-13 08:04:20
114,gen-Case010,start,Role 2,2012-04-13 11:44:47,2012-04-13 13:37:49
115,gen-Case010,start,Role 3,2012-04-14 00:06:17,2012-04-14 01:59:40
116,gen-Case010,start,Role 9,2012-04-14 05:38:30,2012-04-14 07:30:57
117,gen-Case010,start,Role 9,2012-04-14 10:15:08,2012-04-14 11:58:17
118,gen-Case010,start,Role 6,2012-04-14 14:17:17,2012-04-14 15:54:29
119,gen-Case010,start,Role 9,2012-04-14 17:04:38,2012-04-14 18:46:13
120,gen-Case010,start,Role 1,2012-04-14 20:04:51,2012-04-14 21:53:23
121,gen-Case010,start,Role 1,2012-04-14 22:55:53,2012-04-15 01:21:10
122,gen-Case010,start,Role 1,2012-04-15 02:46:07,2012-04-15 04:54:40
123,gen-Case010,start,Role 1,2012-04-15 06:33:41,2012-04-15 08:31:07
124,gen-Case010,start,Role 3,2012-04-15 10:19:15,2012-04-15 12:15:57
125,gen-Case010,start,Role 7,2012-04-15 17:10:12,2012-04-15 18:35:40
126,gen-Case010,start,Role 2,2012-04-16 19:16:40,2012-04-16 20:44:36
127,gen-Case010,start,Role 5,2012-04-17 10:01:28,2012-04-17 11:40:30
128,gen-Case010,start,end,2012-04-17 23:08:30,2012-04-18 00:26:49
129,gen-Case010,start,Role 2,2012-04-18 06:37:19,2012-04-18 07:54:24
130,gen-Case010,start,Role 2,2012-04-18 18:40:25,2012-04-18 20:13:08
131,gen-Case010,start,Role 11,2012-04-19 04:52:14,2012-04-19 06:29:05
132,gen-Case010,start,Role 2,2012-04-19 12:18:19,2012-04-19 13:46:43
133,gen-Case010,start,Role 9,2012-04-19 23:18:17,2012-04-20 00:50:45
134,gen-Case010,start,Role 2,2012-04-20 03:49:28,2012-04-20 05:24:54
135,gen-Case010,start,Role 2,2012-04-20 15:18:01,2012-04-20 17:00:31
136,gen-Case010,start,Role 4,2012-04-21 01:33:15,2012-04-21 03:24:03
137,gen-Case010,start,Role 1,2012-04-21 08:05:36,2012-04-21 09:55:39
138,gen-Case010,start,Role 6,2012-04-21 11:45:33,2012-04-21 13:29:15
139,gen-Case010,start,Role 9,2012-04-21 16:05:27,2012-04-21 17:30:46
140,gen-Case010,start,Role 9,2012-04-21 19:01:34,2012-04-21 20:32:41
141,gen-Case010,start,end,2012-04-21 21:30:52,2012-04-21 23:16:50
142,gen-Case010,start,end,2012-04-22 05:27:46,2012-04-22 07:00:48
143,gen-Case010,start,Role 3,2012-04-22 15:00:57,2012-04-22 16:24:34
144,gen-Case010,start,Role 3,2012-04-22 21:58:36,2012-04-22 23:14:38
145,gen-Case010,start,Role 2,2012-04-23 03:27:13,2012-04-23 04:40:23
146,gen-Case010,start,Role 3,2012-04-23 13:58:23,2012-04-23 15:20:42
147,gen-Case010,start,Role 3,2012-04-23 18:22:21,2012-04-23 19:53:23
148,gen-Case010,start,Role 5,2012-04-23 23:52:18,2012-04-24 01:22:36
149,gen-Case010,start,Role 3,2012-04-24 09:39:08,2012-04-24 10:42:50
150,gen-Case010,start,Role 8,2012-04-24 13:21:12,2012-04-24 14:28:00
151,gen-Case010,start,Role 3,2012-04-24 16:59:17,2012-04-24 18:22:49
152,gen-Case010,start,Role 9,2012-04-24 21:19:56,2012-04-24 22:48:39
153,gen-Case010,start,Role 6,2012-04-25 00:26:02,2012-04-25 01:57:01
154,gen-Case010,start,Role 5,2012-04-25 03:11:06,2012-04-25 04:46:54
155,gen-Case010,start,Role 3,2012-04-25 07:35:03,2012-04-25 08:45:25
156,gen-Case010,start,Role 10,2012-04-25 11:19:14,2012-04-25 12:41:45
157,gen-Case010,start,Role 9,2012-04-25 14:44:35,2012-04-25 16:10:35
158,gen-Case010,start,Role 3,2012-04-25 17:34:07,2012-04-25 19:05:53
159,gen-Case010,start,Role 9,2012-04-25 21:28:18,2012-04-25 23:01:43
160,gen-Case010,start,Role 10,2012-04-26 00:39:52,2012-04-26 02:18:02
161,gen-Case010,start,Role 2,2012-04-26 03:48:57,2012-04-26 05:18:38
162,gen-Case010,start,Role 1,2012-04-26 15:33:32,2012-04-26 17:07:06
163,gen-Case010,start,Role 9,2012-04-26 18:18:53,2012-04-26 20:33:48
164,gen-Case010,start,Role 1,2012-04-26 22:53:05,2012-04-27 00:31:22
165,gen-Case010,start,Role 1,2012-04-27 01:49:35,2012-04-27 03:57:19
166,gen-Case010,start,Role 1,2012-04-27 05:23:03,2012-04-27 07:31:37
167,gen-Case010,start,Role 6,2012-04-27 09:19:12,2012-04-27 11:22:29
168,gen-Case010,start,Role 6,2012-04-27 13:30:07,2012-04-27 14:59:24
169,gen-Case010,start,Role 6,2012-04-27 16:21:56,2012-04-27 17:55:12
170,gen-Case010,start,Role 6,2012-04-27 18:46:19,2012-04-27 20:33:28
171,gen-Case010,start,Role 1,2012-04-27 21:14:09,2012-04-27 23:11:17
172,gen-Case010,start,Role 8,2012-04-28 00:05:18,2012-04-28 02:36:30
173,gen-Case010,start,Role 1,2012-04-28 03:53:42,2012-04-28 05:38:27
0,gen-Case018,Turning & Milling,Role 1,2012-03-13 00:00:07,2012-03-13 01:53:07
1,gen-Case018,Turning & Milling,Role 1,2012-03-13 02:41:22,2012-03-13 04:59:26
2,gen-Case018,Turning & Milling,Role 1,2012-03-13 05:32:59,2012-03-13 07:46:57
3,gen-Case018,Turning & Milling Q.C.,Role 1,2012-03-13 08:33:30,2012-03-13 10:46:46
4,gen-Case018,Lapping,Role 4,2012-03-13 12:19:07,2012-03-13 14:05:28
5,gen-Case018,start,Role 2,2012-03-14 00:18:06,2012-03-14 01:31:36
6,gen-Case018,start,Role 7,2012-03-14 16:17:08,2012-03-14 17:39:53
7,gen-Case018,start,Role 3,2012-03-15 07:49:43,2012-03-15 09:29:01
8,gen-Case018,start,Role 2,2012-03-15 14:24:11,2012-03-15 16:07:56
9,gen-Case018,start,Role 2,2012-03-16 01:09:46,2012-03-16 02:58:16
10,gen-Case018,start,Role 2,2012-03-16 13:15:37,2012-03-16 15:10:17
11,gen-Case018,start,Role 14,2012-03-17 01:05:21,2012-03-17 03:02:34
12,gen-Case018,start,Role 2,2012-03-17 07:19:26,2012-03-17 09:02:34
13,gen-Case018,start,Role 2,2012-03-17 19:28:57,2012-03-17 21:22:31
14,gen-Case018,start,Role 2,2012-03-18 06:32:06,2012-03-18 08:32:13
15,gen-Case018,start,Role 2,2012-03-18 17:35:12,2012-03-18 19:33:18
16,gen-Case018,start,Role 2,2012-03-19 05:44:43,2012-03-19 07:40:49
17,gen-Case018,start,Role 2,2012-03-19 17:12:15,2012-03-19 19:13:17
18,gen-Case018,start,end,2012-03-20 04:52:21,2012-03-20 06:54:09
19,gen-Case018,start,Role 2,2012-03-20 14:06:52,2012-03-20 15:51:37
20,gen-Case018,start,Role 11,2012-03-21 02:43:06,2012-03-21 04:21:40
21,gen-Case018,start,Role 2,2012-03-21 11:59:01,2012-03-21 13:32:03
22,gen-Case018,start,Role 2,2012-03-22 00:27:34,2012-03-22 01:57:09
23,gen-Case018,start,Role 7,2012-03-22 11:32:05,2012-03-22 13:11:32
24,gen-Case018,start,Role 2,2012-03-23 00:09:53,2012-03-23 02:02:09
25,gen-Case018,start,Role 2,2012-03-23 10:42:45,2012-03-23 12:40:50
26,gen-Case018,start,Role 2,2012-03-23 22:14:32,2012-03-24 00:17:54
27,gen-Case018,start,Role 9,2012-03-24 10:09:09,2012-03-24 12:12:22
28,gen-Case018,start,end,2012-03-24 16:02:20,2012-03-24 17:55:57
29,gen-Case018,start,Role 10,2012-03-25 01:50:40,2012-03-25 03:30:23
30,gen-Case018,start,Role 6,2012-03-25 06:32:34,2012-03-25 07:54:46
31,gen-Case018,start,Role 2,2012-03-25 09:28:26,2012-03-25 11:03:14
32,gen-Case018,start,Role 6,2012-03-25 20:48:48,2012-03-25 22:24:51
33,gen-Case018,start,Role 2,2012-03-25 23:28:40,2012-03-26 01:12:11
34,gen-Case018,start,Role 1,2012-03-26 12:43:42,2012-03-26 14:23:59
35,gen-Case018,start,Role 3,2012-03-26 15:42:21,2012-03-26 17:57:16
36,gen-Case018,start,Role 6,2012-03-26 21:39:35,2012-03-26 23:16:29
37,gen-Case018,start,Role 7,2012-03-27 01:37:48,2012-03-27 03:00:44
38,gen-Case018,start,Role 3,2012-03-27 20:57:32,2012-03-27 22:32:30
39,gen-Case018,start,Role 9,2012-03-28 02:00:57,2012-03-28 03:43:53
40,gen-Case018,start,end,2012-03-28 06:19:24,2012-03-28 07:57:49
41,gen-Case018,start,Role 1,2012-03-28 15:52:24,2012-03-28 17:21:56
42,gen-Case018,start,Role 6,2012-03-28 18:46:52,2012-03-28 20:31:12
43,gen-Case018,start,Role 11,2012-03-28 23:13:55,2012-03-29 00:45:07
44,gen-Case018,start,Role 3,2012-03-29 08:28:17,2012-03-29 09:53:59
45,gen-Case018,start,Role 2,2012-03-29 13:12:08,2012-03-29 14:38:06
46,gen-Case018,start,Role 3,2012-03-30 05:06:43,2012-03-30 06:34:30
47,gen-Case018,start,Role 5,2012-03-30 09:51:19,2012-03-30 11:20:04
48,gen-Case018,start,Role 3,2012-03-30 18:28:13,2012-03-30 19:33:14
49,gen-Case018,start,Role 6,2012-03-30 22:21:09,2012-03-30 23:28:51
50,gen-Case018,start,Role 3,2012-03-31 01:15:19,2012-03-31 02:40:47
51,gen-Case018,start,Role 3,2012-03-31 05:46:10,2012-03-31 07:15:42
52,gen-Case018,start,Role 7,2012-03-31 10:08:01,2012-03-31 11:35:48
53,gen-Case018,start,Role 3,2012-04-01 02:30:08,2012-04-01 04:03:16
54,gen-Case018,start,Role 2,2012-04-01 07:49:21,2012-04-01 09:24:43
55,gen-Case018,start,Role 2,2012-04-01 20:21:48,2012-04-01 22:01:45
56,gen-Case018,start,Role 9,2012-04-02 08:45:40,2012-04-02 10:35:21
57,gen-Case018,start,Role 7,2012-04-02 13:50:52,2012-04-02 15:39:06
58,gen-Case018,start,Role 2,2012-04-03 06:33:20,2012-04-03 08:24:35
59,gen-Case018,start,Role 2,2012-04-03 18:34:19,2012-04-03 20:35:08
60,gen-Case018,start,Role 2,2012-04-04 06:25:57,2012-04-04 08:26:51
61,gen-Case018,start,Role 3,2012-04-04 19:19:22,2012-04-04 21:18:06
62,gen-Case018,start,Role 2,2012-04-05 01:31:07,2012-04-05 03:24:01
63,gen-Case018,start,Role 9,2012-04-05 13:33:44,2012-04-05 15:21:14
64,gen-Case018,start,Role 9,2012-04-05 18:43:08,2012-04-05 20:27:41
65,gen-Case018,start,Role 2,2012-04-05 22:53:03,2012-04-06 00:38:36
66,gen-Case018,start,Role 3,2012-04-06 11:18:14,2012-04-06 13:03:27
67,gen-Case018,start,Role 9,2012-04-06 16:20:11,2012-04-06 18:10:17
68,gen-Case018,start,Role 8,2012-04-06 21:04:24,2012-04-06 22:42:20
69,gen-Case018,start,Role 5,2012-04-07 00:57:11,2012-04-07 02:28:38
70,gen-Case018,start,Role 1,2012-04-07 05:34:02,2012-04-07 06:47:05
71,gen-Case018,start,Role 1,2012-04-07 07:49:31,2012-04-07 09:35:57
72,gen-Case018,start,Role 1,2012-04-07 11:34:19,2012-04-07 13:34:41
73,gen-Case018,start,Role 6,2012-04-07 15:09:19,2012-04-07 17:00:00
74,gen-Case018,start,Role 5,2012-04-07 18:45:33,2012-04-07 20:10:15
75,gen-Case018,start,Role 10,2012-04-08 00:00:19,2012-04-08 01:04:12
76,gen-Case018,start,Role 6,2012-04-08 02:35:39,2012-04-08 03:52:05
77,gen-Case018,start,Role 1,2012-04-08 04:52:09,2012-04-08 06:34:15
78,gen-Case018,start,Role 1,2012-04-08 07:31:21,2012-04-08 09:49:18
79,gen-Case018,start,Role 9,2012-04-08 11:00:48,2012-04-08 13:06:34
80,gen-Case018,start,Role 9,2012-04-08 15:00:58,2012-04-08 16:33:45
81,gen-Case018,start,Role 6,2012-04-08 18:15:15,2012-04-08 19:45:37
82,gen-Case018,start,Role 6,2012-04-08 20:47:29,2012-04-08 22:22:30
83,gen-Case018,start,Role 1,2012-04-08 23:13:43,2012-04-09 00:58:02
84,gen-Case018,start,Role 6,2012-04-09 01:53:53,2012-04-09 04:22:38
85,gen-Case018,start,end,2012-04-09 05:27:29,2012-04-09 07:14:41
86,gen-Case018,start,Role 1,2012-04-09 14:15:40,2012-04-09 15:46:18
87,gen-Case018,start,Role 5,2012-04-09 17:17:56,2012-04-09 19:04:56
88,gen-Case018,start,Role 3,2012-04-10 03:22:06,2012-04-10 04:24:43
89,gen-Case018,start,Role 9,2012-04-10 07:39:34,2012-04-10 08:46:09
90,gen-Case018,start,Role 7,2012-04-10 10:22:38,2012-04-10 11:51:29
91,gen-Case018,start,Role 13,2012-04-11 02:07:50,2012-04-11 03:41:00
92,gen-Case018,start,Role 3,2012-04-11 10:16:35,2012-04-11 11:41:19
93,gen-Case018,start,Role 2,2012-04-11 15:51:51,2012-04-11 17:12:22
94,gen-Case018,start,Role 2,2012-04-12 08:52:10,2012-04-12 10:16:58
95,gen-Case018,start,Role 2,2012-04-12 19:31:56,2012-04-12 21:09:26
96,gen-Case018,start,Role 2,2012-04-13 05:24:03,2012-04-13 07:10:20
97,gen-Case018,start,Role 2,2012-04-13 17:02:56,2012-04-13 18:59:12
98,gen-Case018,start,Role 9,2012-04-14 04:24:18,2012-04-14 06:24:45
99,gen-Case018,start,Role 9,2012-04-14 10:07:08,2012-04-14 11:59:57
100,gen-Case018,start,Role 2,2012-04-14 14:27:47,2012-04-14 16:16:44
101,gen-Case018,start,Role 9,2012-04-15 02:09:34,2012-04-15 03:57:49
102,gen-Case018,start,end,2012-04-15 06:22:43,2012-04-15 08:14:07
103,gen-Case018,start,Role 2,2012-04-15 16:24:29,2012-04-15 18:01:26
104,gen-Case018,start,Role 2,2012-04-16 08:36:37,2012-04-16 10:08:33
105,gen-Case018,start,Role 2,2012-04-16 21:16:19,2012-04-16 22:58:18
106,gen-Case018,start,Role 7,2012-04-17 09:18:58,2012-04-17 11:04:14
107,gen-Case018,start,Role 2,2012-04-17 21:16:49,2012-04-17 23:13:05
108,gen-Case018,start,Role 2,2012-04-18 09:01:51,2012-04-18 11:06:38
109,gen-Case018,start,Role 9,2012-04-18 20:55:37,2012-04-18 22:59:44
110,gen-Case018,start,Role 2,2012-04-19 03:02:56,2012-04-19 04:56:36
111,gen-Case018,start,Role 2,2012-04-19 15:26:48,2012-04-19 17:20:59
112,gen-Case018,start,Role 2,2012-04-20 03:15:59,2012-04-20 05:14:57
113,gen-Case018,start,Role 2,2012-04-20 15:02:17,2012-04-20 17:00:51
114,gen-Case018,start,Role 3,2012-04-21 03:39:54,2012-04-21 05:36:47
115,gen-Case018,start,Role 5,2012-04-21 09:45:50,2012-04-21 11:38:00
116,gen-Case018,start,Role 9,2012-04-21 20:16:13,2012-04-21 21:30:19
117,gen-Case018,start,end,2012-04-21 23:16:25,2012-04-22 00:23:05
118,gen-Case018,start,Role 3,2012-04-22 07:27:17,2012-04-22 08:58:33
119,gen-Case018,start,Role 3,2012-04-22 12:18:54,2012-04-22 13:40:21
120,gen-Case018,start,Role 2,2012-04-22 17:17:58,2012-04-22 18:37:19
121,gen-Case018,start,Role 1,2012-04-23 06:29:05,2012-04-23 07:54:42
122,gen-Case018,start,Role 1,2012-04-23 09:06:24,2012-04-23 11:00:13
123,gen-Case018,start,Role 2,2012-04-23 12:45:27,2012-04-23 14:43:40
124,gen-Case018,start,Role 2,2012-04-24 05:13:05,2012-04-24 06:44:53
125,gen-Case018,start,Role 1,2012-04-24 19:48:53,2012-04-24 21:31:23
126,gen-Case018,start,Role 6,2012-04-24 23:09:15,2012-04-25 01:16:52
127,gen-Case018,start,Role 1,2012-04-25 03:36:38,2012-04-25 05:11:57
128,gen-Case018,start,Role 3,2012-04-25 06:26:30,2012-04-25 08:40:39
129,gen-Case018,start,Role 2,2012-04-25 12:32:05,2012-04-25 14:08:17
